class,pi_win1,pi_win2,pi_win3,pi_win4,pi_win5,pi_win6,pi_win7,pi_win8,pi_win9,pi_win10,pi_win11,thetaW_win1,thetaW_win2,thetaW_win3,thetaW_win4,thetaW_win5,thetaW_win6,thetaW_win7,thetaW_win8,thetaW_win9,thetaW_win10,thetaW_win11,tajD_win1,tajD_win2,tajD_win3,tajD_win4,tajD_win5,tajD_win6,tajD_win7,tajD_win8,tajD_win9,tajD_win10,tajD_win11,ZnS_win1,ZnS_win2,ZnS_win3,ZnS_win4,ZnS_win5,ZnS_win6,ZnS_win7,ZnS_win8,ZnS_win9,ZnS_win10,ZnS_win11,Omega_win1,Omega_win2,Omega_win3,Omega_win4,Omega_win5,Omega_win6,Omega_win7,Omega_win8,Omega_win9,Omega_win10,Omega_win11
2,0.09250489,0.100316564,0.106261073,0.081728792,0.070754265,0.08855733,0.071785882,0.108620128,0.08590696,0.084762292,0.108801825,0.088835534,0.092236895,0.097639056,0.086634654,0.082833133,0.091836735,0.091036415,0.099039616,0.092837135,0.086034414,0.091036415,0.110070465,0.130233796,0.130555007,0.067440691,0.028646256,0.076532499,0,0.134231289,0.059570151,0.085654387,0.17706546,0.09457563,0.085287441,0.086077225,0.082628781,0.081071807,0.09700624,0.091701117,0.1090459,0.086206621,0.088610977,0.097788261,0.095136971,0.083151978,0.093303613,0.107425992,0.084293309,0.083134902,0.097910245,0.09481096,0.077172688,0.091192325,0.092467018
2,0.087291006,0.085545411,0.086014034,0.085734474,0.089233002,0.112110155,0.103590565,0.095197669,0.104975399,0.068839354,0.081468932,0.089235788,0.095060578,0.092963653,0.090633737,0.087837838,0.107642125,0.090633737,0.09109972,0.096691519,0.076421249,0.081780056,0.072609663,0,0.023508206,0.042709357,0.10751729,0.131322246,0.22527922,0.134489109,0.172241562,0.001039465,0.089283881,0.084122857,0.081223798,0.088553434,0.093219989,0.094881277,0.098256447,0.092215028,0.089581368,0.095263027,0.082440828,0.100241946,0.100038056,0.086230972,0.082508177,0.099833593,0.09161878,0.077664403,0.09416197,0.084370018,0.098035361,0.094044076,0.091494593
2,0.079636828,0.114546704,0.085631002,0.081852014,0.082561611,0.089370085,0.109531606,0.091404045,0.087443973,0.087454272,0.090567861,0.07806245,0.102615426,0.086335735,0.085134774,0.087002936,0.085268215,0.101814785,0.090739258,0.097678143,0.090739258,0.094609021,0.109709094,0.194106285,0.084848465,0.058182436,0.047217082,0.134217635,0.158553459,0.098434328,0,0.0602302,0.054501017,0.090960206,0.093155286,0.091589184,0.098064804,0.094453441,0.09260606,0.095349662,0.088028771,0.085005402,0.092592825,0.078194358,0.102152236,0.086737075,0.086982807,0.099246606,0.084744001,0.098153263,0.090863435,0.102545828,0.077647058,0.083271212,0.08765648
2,0.102859447,0.092057133,0.104163635,0.092317609,0.09573535,0.074384364,0.074306784,0.100321816,0.099589831,0.084994537,0.079269494,0.098077678,0.086896822,0.094743036,0.093958415,0.09415457,0.079246763,0.079050608,0.102393095,0.102785406,0.096116124,0.072577481,0.128167987,0.136390238,0.167639809,0.076558534,0.103245329,0.042407766,0.043456961,0.07440392,0.065936057,0,0.161793399,0.085070728,0.101545653,0.090189809,0.083505157,0.09305792,0.077985931,0.085251123,0.087572657,0.107916528,0.088508464,0.09939603,0.086541277,0.079815299,0.092712416,0.07945512,0.082233973,0.082570316,0.117707713,0.078655107,0.095081812,0.116759396,0.088467571
2,0.102879152,0.105232394,0.093871756,0.076239134,0.086851074,0.073315656,0.104156334,0.096415775,0.11720625,0.081191447,0.062641027,0.09676276,0.097471645,0.088019849,0.079040643,0.085893195,0.077150284,0.100070888,0.100425331,0.108695652,0.090146503,0.076323251,0.127117981,0.135730571,0.128818479,0.075368896,0.099796722,0.067897954,0.115375656,0.072995786,0.135057259,0.041840695,0,0.100250046,0.094910852,0.092888552,0.090585308,0.088692355,0.085323185,0.084853369,0.090488243,0.092518248,0.094963302,0.08452654,0.095587716,0.097063504,0.113269485,0.083186815,0.09779539,0.080483671,0.084754833,0.079669373,0.101754299,0.090833719,0.075601196
2,0.091405703,0.099086589,0.073367328,0.086912124,0.089040595,0.086516725,0.080085842,0.097520819,0.116350494,0.091887768,0.087826012,0.091337801,0.096550012,0.086621991,0.087366592,0.087366592,0.083891785,0.083891785,0.101017622,0.098783817,0.092082403,0.0910896,0.09248693,0.107869329,0,0.088901463,0.103555084,0.110833043,0.064746244,0.071207493,0.199152009,0.09076915,0.070479255,0.100883439,0.093029913,0.080585452,0.093986604,0.095674261,0.093340808,0.086979229,0.089708096,0.098317021,0.083012703,0.084482473,0.103640081,0.114478309,0.074149871,0.094492586,0.085864576,0.082499111,0.08444787,0.083829009,0.101388761,0.091263696,0.08394613
2,0.092489807,0.096501074,0.078416928,0.094106679,0.092294898,0.089101996,0.086224131,0.089031018,0.09807288,0.105594198,0.078166391,0.095645096,0.097544431,0.079093746,0.091710758,0.086826753,0.086691087,0.082485416,0.091982092,0.100800434,0.098629765,0.088590422,0.065221703,0.08240274,0.084052478,0.110774499,0.139152395,0.11206418,0.125542821,0.065924434,0.069788102,0.145076648,0,0.079917181,0.087528499,0.086576698,0.092069958,0.100641678,0.095480138,0.095880467,0.094572182,0.086712833,0.095321345,0.085299022,0.096829508,0.089148852,0.103756693,0.085801803,0.098389775,0.087127689,0.104306894,0.088305337,0.086361097,0.081834985,0.078137368
2,0.097123702,0.094009572,0.088087212,0.096982725,0.080364441,0.082989725,0.095149761,0.081316301,0.11644879,0.068619264,0.098908508,0.090365945,0.091610655,0.092108539,0.094846901,0.083395569,0.084640279,0.090614887,0.088125467,0.103559871,0.079661439,0.101070451,0.143663111,0.110908752,0.063823909,0.108434005,0.068804406,0.0801422,0.126991064,0.041202675,0.17722845,0,0.078801427,0.095626275,0.09333564,0.092357625,0.085176688,0.094819375,0.089771543,0.08377364,0.07774098,0.116512034,0.082445471,0.088440729,0.104403352,0.082742308,0.090871431,0.081641377,0.087567742,0.108146686,0.097511067,0.080136042,0.093785902,0.081950798,0.091243294
2,0.08661003,0.104441789,0.079552615,0.087571665,0.068419391,0.097604584,0.090875541,0.091962165,0.094228414,0.100714875,0.098018932,0.080482897,0.098957381,0.085970368,0.089811597,0.072983355,0.096396561,0.087799524,0.09346991,0.09603073,0.098591549,0.099506128,0.186054092,0.160686986,0,0.0613686,0.015009502,0.10767308,0.135415185,0.072254004,0.068999946,0.11881014,0.073728466,0.095361302,0.097229498,0.084207752,0.090642569,0.096939432,0.085528717,0.088919999,0.093374161,0.088966867,0.081875662,0.096954039,0.095748381,0.095983644,0.079538005,0.090282256,0.086281231,0.083736467,0.112768619,0.082579889,0.081232874,0.095378372,0.09647026
2,0.097899552,0.073968579,0.083111433,0.098194868,0.08137204,0.105381287,0.095714852,0.107335535,0.099144078,0.087844511,0.070033263,0.092410539,0.081924236,0.088216018,0.100275265,0.093852405,0.090444357,0.094245642,0.099882029,0.091886224,0.088216018,0.078647267,0.134116745,0.025094658,0.052395543,0.078222555,0,0.207827771,0.103574104,0.144733316,0.147772011,0.089787198,0.016476099,0.093263098,0.080427211,0.078997621,0.081956326,0.083922803,0.10209939,0.09017753,0.090667599,0.088972126,0.110804326,0.09871197,0.12366826,0.079392655,0.072249755,0.087737445,0.076844441,0.104237789,0.091496713,0.090972513,0.090517491,0.099084028,0.083798908
2,0.086869256,0.085639089,0.086282086,0.089854478,0.090747857,0.104049085,0.09222041,0.095653514,0.081981132,0.102020924,0.084682168,0.084986999,0.087860955,0.089229506,0.092924593,0.094703709,0.103462433,0.084165868,0.089640071,0.087039825,0.095114274,0.090871767,0.119834645,0.056868705,0.046586656,0.046573431,0.034973558,0.098001607,0.217453439,0.17951941,0.013284403,0.186904145,0,0.092086204,0.09322887,0.08718985,0.093779916,0.088028133,0.087083133,0.09761598,0.093797933,0.083024732,0.088509601,0.095655648,0.097071516,0.088139755,0.098803682,0.082487455,0.078903554,0.093728981,0.08897438,0.093474929,0.083862993,0.098411059,0.096141697
2,0.105010386,0.111877835,0.095396148,0.079167232,0.102857214,0.074160121,0.087607273,0.075354668,0.103140827,0.082183645,0.083244651,0.097019465,0.109489051,0.084245742,0.097019465,0.092457421,0.07877129,0.08850365,0.09093674,0.092761557,0.085158151,0.08363747,0.131777344,0.101839329,0.156388932,0,0.146643813,0.062150752,0.086025681,0.006329286,0.146354392,0.073779294,0.088711176,0.095475624,0.084139035,0.090524796,0.079137607,0.089671525,0.099084736,0.1045771,0.091935665,0.095733492,0.088180024,0.081540396,0.101436728,0.112672352,0.094781412,0.087553192,0.101926796,0.079926567,0.078564443,0.0776793,0.109499346,0.078287056,0.077672809
2,0.100457511,0.108249592,0.079850226,0.089524213,0.093890206,0.074004543,0.076390365,0.085259729,0.079436371,0.126546997,0.086390247,0.095907473,0.100711744,0.080960854,0.079715302,0.087900356,0.090391459,0.091459075,0.085053381,0.090925267,0.105871886,0.091103203,0.11624998,0.130191934,0.085179943,0.15461922,0.126761265,0,0.008391864,0.09337267,0.027914491,0.191478051,0.065840581,0.100713799,0.087111669,0.08469694,0.105493853,0.098071092,0.083484707,0.088333309,0.089987968,0.081633291,0.098136969,0.082336404,0.115752637,0.086664892,0.082072405,0.098904533,0.098335135,0.074988376,0.084891175,0.091536857,0.083596117,0.086287941,0.096969933
2,0.103739779,0.09098017,0.093467481,0.101504982,0.075120879,0.069002687,0.075253372,0.095304595,0.12349371,0.110995816,0.061136528,0.096175908,0.090439771,0.089483748,0.099235182,0.085468451,0.077246654,0.083173996,0.098661568,0.101720841,0.098470363,0.079923518,0.126159269,0.096899903,0.112412065,0.103700951,0.045795298,0.051614453,0.056201353,0.080785194,0.180713278,0.145718235,0,0.092860928,0.094447065,0.089940361,0.096192643,0.083936119,0.094812508,0.088181803,0.092675326,0.100076435,0.091142505,0.075734307,0.090622941,0.088300409,0.089802777,0.109737879,0.083143964,0.086806657,0.089265615,0.090551516,0.097685029,0.089966208,0.084117005
2,0.069947644,0.103399291,0.095631249,0.092464237,0.09900415,0.078608631,0.098241071,0.118279223,0.07867271,0.089193143,0.076558651,0.086011687,0.094046749,0.090394449,0.088933528,0.092403214,0.092220599,0.088385683,0.103725347,0.089298758,0.091307524,0.083272462,0,0.141873215,0.121276569,0.112234724,0.127977728,0.019369451,0.14782478,0.162190822,0.033568268,0.081074936,0.052609506,0.079657294,0.104212794,0.091576992,0.082857966,0.092280622,0.082466755,0.099934381,0.092974826,0.092106472,0.085283644,0.096648254,0.083825117,0.097387647,0.084057054,0.092595847,0.091938941,0.085398211,0.10250902,0.09012493,0.091384527,0.082673039,0.098105667
2,0.100195536,0.105746303,0.097276749,0.080478597,0.087802321,0.08327654,0.08914944,0.078230834,0.09209341,0.113915059,0.07183521,0.098189068,0.103837847,0.093703273,0.080578169,0.090712743,0.087888354,0.089051337,0.083568699,0.093869414,0.093703273,0.084897824,0.104757758,0.103523733,0.115400835,0.091727441,0.07317518,0.060923584,0.093129152,0.054086432,0.081086673,0.222189213,0,0.09888787,0.087253973,0.089235342,0.087826559,0.080521442,0.091127031,0.097783551,0.085069522,0.088831472,0.115774713,0.077688524,0.114851552,0.089605026,0.093350679,0.08500672,0.080787343,0.087605734,0.093906146,0.088238351,0.080025491,0.106389061,0.080233898
2,0.064159888,0.090353587,0.081064066,0.121606636,0.089355621,0.11934394,0.094735171,0.062240203,0.095317789,0.086137753,0.095685346,0.078458774,0.094629667,0.087242963,0.097224995,0.08963865,0.103413855,0.093831104,0.081453384,0.091635057,0.090636854,0.091834698,0.021445684,0.076091424,0.065872897,0.194433896,0.092902691,0.155773781,0.098009982,0,0.110224462,0.074324813,0.11092037,0.078150894,0.08494852,0.076479664,0.08986592,0.100078666,0.099189909,0.087400942,0.084488063,0.095016633,0.0985369,0.10584389,0.084438275,0.091742701,0.075910884,0.098722224,0.100270669,0.110106668,0.084962336,0.087610296,0.094300582,0.085249161,0.086686204
2,0.094600314,0.090493003,0.080300624,0.096781391,0.120169823,0.088254437,0.098972947,0.092561867,0.079672469,0.085276378,0.072916749,0.091003873,0.091301758,0.085344057,0.094727435,0.110217456,0.086982425,0.099344653,0.085493,0.08608877,0.089365505,0.080131069,0.135339971,0.084793636,0.032298911,0.116725986,0.188576938,0.109302708,0.090173059,0.180376219,0.016176937,0.046235635,0,0.090759275,0.089791919,0.083016947,0.094447325,0.094985504,0.095383339,0.087964888,0.09706116,0.085721525,0.092771275,0.088096843,0.085535843,0.125641591,0.078958941,0.079830026,0.089712687,0.086213939,0.104590549,0.098533838,0.080427773,0.084183095,0.086371719
2,0.074319083,0.096819938,0.077940294,0.1158805,0.107405041,0.096746013,0.083274339,0.066918001,0.08871331,0.100928895,0.091054585,0.080006143,0.095055283,0.091216216,0.10995086,0.094441032,0.092905405,0.085995086,0.076474201,0.085687961,0.097051597,0.091216216,0.047992452,0.105698845,0,0.128517277,0.182168225,0.120365768,0.073366177,0.013350159,0.116464294,0.119480599,0.092596205,0.083128471,0.092675019,0.074374564,0.09461162,0.097103359,0.103569288,0.086102351,0.086730898,0.095966533,0.08595847,0.099779428,0.083618402,0.096883894,0.090010914,0.092852839,0.088236705,0.081211444,0.083421418,0.097337277,0.085446265,0.10145263,0.099528211
2,0.089670509,0.097579289,0.100999755,0.092698313,0.097053027,0.091832542,0.091629507,0.085017229,0.067731737,0.080449665,0.105338426,0.089014723,0.097168743,0.093997735,0.091279728,0.092865232,0.095583239,0.098074745,0.08380521,0.078595696,0.084711212,0.094903737,0.097177861,0.09507429,0.142062756,0.102641709,0.12240301,0.066005203,0.048285008,0.10191838,0,0.058651712,0.16578007,0.08952001,0.0952583,0.09990137,0.086586295,0.09255121,0.076894064,0.086657947,0.094167007,0.08487728,0.089711565,0.103874951,0.093220456,0.108713811,0.083682355,0.090930336,0.082162737,0.081167914,0.08965855,0.087446149,0.09697133,0.090351918,0.095694443
2,0.083212773,0.078641903,0.108368636,0.072501309,0.106267214,0.09216469,0.090306358,0.096241826,0.078224678,0.102663281,0.091407333,0.092726951,0.087241196,0.091488232,0.084763759,0.096266148,0.091665192,0.093080871,0.09325783,0.087241196,0.09361175,0.088656875,0.026796589,0.029418603,0.210280905,0,0.158776249,0.095855426,0.073319343,0.112819589,0.026363598,0.15416859,0.112201108,0.089971056,0.085853045,0.099597709,0.088516443,0.111940132,0.086354675,0.088030219,0.082454271,0.083711134,0.09433785,0.089233466,0.089439079,0.079182258,0.113401497,0.081081782,0.098369217,0.08620204,0.079096527,0.086746252,0.092337736,0.098832338,0.095311274
2,0.100493088,0.108809778,0.105977735,0.105531264,0.077159101,0.082515193,0.065986982,0.097679188,0.073354035,0.093580868,0.088912767,0.09478673,0.108463101,0.099119838,0.096276236,0.083683142,0.093838863,0.079620853,0.09113067,0.077725118,0.092078538,0.083276913,0.12566048,0.094685271,0.130552334,0.145187634,0.050616122,0.027380122,0,0.131985798,0.06242659,0.101811892,0.129693756,0.094058699,0.09608169,0.090985728,0.089887636,0.084748316,0.086808314,0.094104971,0.088638601,0.094307848,0.084274743,0.096103453,0.082123385,0.088130213,0.087340876,0.090925499,0.10660472,0.095886512,0.103362698,0.080652699,0.090739107,0.088710976,0.085523315
2,0.082863623,0.107193214,0.08580546,0.091514775,0.109620326,0.064862025,0.084158525,0.102138908,0.102198973,0.089066448,0.080577723,0.100411946,0.104273944,0.089598352,0.089727085,0.099639547,0.08715242,0.080200824,0.09423275,0.090499485,0.08161689,0.082646756,0.028706817,0.100731386,0.075753185,0.097853667,0.12636324,0,0.108283749,0.120574564,0.136676074,0.123162,0.081895318,0.073007379,0.082982919,0.084733797,0.088963879,0.091542423,0.094195323,0.094786211,0.095957994,0.112407615,0.098800663,0.082621798,0.077496854,0.0893712,0.08468807,0.088575693,0.09687334,0.086926377,0.094921516,0.086530802,0.104329986,0.09229096,0.097995202
2,0.088034383,0.110809116,0.103323527,0.083185551,0.089818044,0.088203633,0.086497752,0.094095034,0.095158448,0.068323265,0.092551248,0.081472541,0.104707302,0.097465299,0.090525045,0.090525045,0.089016295,0.092335546,0.095051298,0.092335546,0.076041038,0.090525045,0.166159011,0.146035084,0.14765615,0.01847858,0.085483188,0.084275598,0.03479461,0.083427382,0.120595074,0,0.113095322,0.100116727,0.090504122,0.089829204,0.080946409,0.087155095,0.087558055,0.083934065,0.094056858,0.09908205,0.098891847,0.087925569,0.111589034,0.092037817,0.081060764,0.089502569,0.094333906,0.087435993,0.089455594,0.079148223,0.097091634,0.088286795,0.090057671
2,0.123809254,0.087048851,0.114854294,0.094105463,0.08861362,0.084821066,0.093115846,0.08935338,0.094025012,0.055628982,0.074624233,0.10973262,0.100106952,0.106737968,0.088770053,0.092192513,0.087700535,0.093262032,0.090053476,0.085347594,0.069090909,0.077005348,0.156167156,0.030871972,0.130849536,0.123066176,0.075228263,0.078125903,0.093249512,0.090244101,0.143143798,0,0.079053583,0.100592028,0.080422354,0.095404488,0.085591034,0.087559243,0.085547053,0.094760326,0.100178161,0.101560283,0.084543889,0.083841143,0.106078917,0.095324501,0.088680365,0.087143769,0.107893591,0.090132645,0.088796524,0.081762846,0.094834168,0.081441676,0.077911
2,0.089034125,0.092192496,0.090955385,0.084451272,0.100372532,0.062959452,0.098691525,0.113186522,0.085654315,0.080096976,0.102405401,0.084548826,0.095426452,0.096415328,0.087515451,0.09592089,0.0776267,0.091470952,0.092212608,0.091718171,0.085043263,0.10210136,0.118132182,0.075650935,0.064526025,0.075109457,0.114929704,0,0.130818912,0.203440731,0.059898535,0.063803086,0.093690432,0.084856849,0.08839581,0.089670406,0.092942893,0.083469243,0.086999445,0.098583742,0.106892431,0.090517081,0.091472908,0.086199192,0.089297691,0.092292253,0.081072167,0.081263083,0.08370013,0.112979068,0.09304074,0.090660959,0.083416228,0.10590665,0.086371033
2,0.070915343,0.104892893,0.089452881,0.101722957,0.099913231,0.08690109,0.094379815,0.081083872,0.08721891,0.084370925,0.099148083,0.082651934,0.105635359,0.094143646,0.090165746,0.091491713,0.094585635,0.092154696,0.082651934,0.085082873,0.084861878,0.096574586,0,0.086833735,0.059275896,0.174030319,0.150746674,0.039013847,0.106975042,0.079227151,0.107606821,0.087709073,0.10858144,0.081267782,0.095776195,0.090632874,0.096277019,0.106682241,0.089214101,0.093726876,0.079868406,0.095053872,0.08413047,0.087370163,0.081292094,0.072783612,0.079176238,0.083539134,0.10669587,0.09509096,0.106789707,0.089085253,0.090323273,0.086991426,0.108232434
2,0.087698189,0.092526253,0.092534043,0.098632046,0.124310287,0.102243286,0.077239815,0.068314406,0.081142549,0.094949279,0.080409848,0.085990338,0.089993099,0.086818496,0.090131125,0.113181504,0.095238095,0.085576259,0.082677709,0.092339545,0.092615597,0.085438233,0.103787768,0.108238767,0.128442508,0.143731385,0.14595869,0.132610321,0.04090122,0,0.028090541,0.10666,0.061578799,0.093343283,0.095903903,0.081179841,0.090145068,0.095704143,0.094032737,0.088281182,0.082555684,0.091595635,0.102511252,0.084747273,0.086911455,0.089345311,0.093972984,0.093697535,0.092163914,0.102464744,0.101872949,0.075795127,0.091527705,0.087861811,0.084386466
2,0.098992884,0.083162426,0.08218435,0.10102215,0.089639271,0.095681966,0.080554429,0.095536562,0.074641691,0.110182578,0.088401693,0.095591104,0.087397581,0.090128755,0.102028872,0.086812329,0.095981272,0.083886071,0.085251658,0.078033554,0.10339446,0.091494343,0.129228462,0.041461215,0,0.081727413,0.126050612,0.088788159,0.050607022,0.217983808,0.046730032,0.160677039,0.056746237,0.094586055,0.082299856,0.08112133,0.093551472,0.098564789,0.083198832,0.078569907,0.103738376,0.094545705,0.098461614,0.091362064,0.094588825,0.089811235,0.092748008,0.104998292,0.08492272,0.089123474,0.075257481,0.097414142,0.083438413,0.094009686,0.093687726
2,0.107133119,0.072176558,0.101982334,0.098381886,0.104430374,0.09977993,0.083173844,0.093702721,0.06930697,0.082445629,0.087486634,0.095499828,0.081758846,0.092751632,0.098248025,0.101855033,0.093782205,0.092236345,0.089316386,0.075747166,0.089144624,0.089659911,0.191242592,0,0.173381805,0.094778039,0.113933026,0.144906971,0.015044841,0.133022626,0.025809474,0.033568397,0.07431223,0.10058908,0.078675077,0.096620257,0.0947867,0.092979959,0.10172083,0.080956923,0.095667614,0.086453645,0.09058334,0.080966575,0.100809461,0.075617433,0.092777904,0.08641375,0.109593919,0.088906516,0.095743747,0.094696452,0.08328812,0.094628955,0.077523741
2,0.06668901,0.082117214,0.089807608,0.10051866,0.083193654,0.061507255,0.12022218,0.107711718,0.084592985,0.088903997,0.114735719,0.075621502,0.086815046,0.090329298,0.093973708,0.094364181,0.078094494,0.109071977,0.101522843,0.084472211,0.087465834,0.098268905,0.041978336,0.070448692,0.091980774,0.125592314,0.041800505,0,0.14014948,0.121734202,0.095188915,0.101877634,0.169249149,0.084269257,0.086064119,0.081911814,0.096623067,0.084970458,0.077826056,0.100558706,0.095253044,0.095038546,0.096309596,0.101175336,0.094035061,0.09417221,0.078757052,0.097512707,0.093049175,0.075349344,0.096178047,0.084934489,0.096785544,0.086513373,0.102712998
2,0.096254419,0.070347469,0.070660078,0.088006681,0.100231635,0.085156558,0.095050278,0.113686904,0.106435719,0.086585136,0.087585125,0.0885934,0.078820891,0.086991349,0.0885934,0.097725088,0.089074015,0.088433194,0.093880167,0.097084268,0.098526113,0.092278116,0.134312061,0.039327512,0,0.088708216,0.104532541,0.070408215,0.128605538,0.1953471,0.139172924,0.032549887,0.067036007,0.095259732,0.088469073,0.081547307,0.084858105,0.090859484,0.096766987,0.100016285,0.102264841,0.096696803,0.076205111,0.087056272,0.096912555,0.088739661,0.081108069,0.084480849,0.078167294,0.08487974,0.112335444,0.10062703,0.090750239,0.091550976,0.090448144
2,0.096945649,0.096135195,0.106698729,0.081947098,0.093112137,0.07355938,0.105755843,0.106193034,0.063536856,0.098050561,0.078065518,0.087924801,0.096601591,0.08922632,0.081706435,0.091106291,0.081561822,0.102675343,0.100506146,0.083152567,0.101084599,0.084454085,0.132223627,0.090227489,0.168655414,0.093299156,0.100731257,0.0538295,0.103838537,0.114235531,0,0.080368752,0.062590735,0.09174472,0.089073808,0.128354071,0.08677452,0.080393233,0.084407305,0.092147308,0.087208098,0.084665247,0.092356547,0.082875143,0.099968021,0.102482519,0.092160749,0.078803121,0.086131797,0.080164972,0.099501734,0.087099103,0.085413212,0.104880809,0.083393961
2,0.086569523,0.124412686,0.070974048,0.088143723,0.071948819,0.079486054,0.085780846,0.101810875,0.083313739,0.096606839,0.110952847,0.087157247,0.102965865,0.087996642,0.082400672,0.080581981,0.086737549,0.094991606,0.094991606,0.094851707,0.089675434,0.097649692,0.089675725,0.193059093,0,0.126373195,0.041480166,0.052762093,0.046324929,0.127416083,0.034466603,0.130046077,0.158396037,0.085106809,0.100693434,0.090613892,0.090727173,0.087971202,0.086496825,0.083961327,0.098648828,0.082281172,0.091533649,0.101965688,0.082584709,0.113000725,0.094692352,0.091697433,0.086435255,0.079929198,0.096399036,0.091879153,0.080634984,0.085091335,0.097655819
2,0.08244525,0.112477931,0.073650345,0.083259502,0.089313972,0.108309077,0.081795416,0.084304214,0.082451521,0.096199157,0.105793616,0.098381524,0.102564103,0.078014184,0.085470085,0.094380797,0.089834515,0.085106383,0.088925259,0.091653028,0.095471904,0.090198218,0,0.145628142,0.059796059,0.076670432,0.060987229,0.206911982,0.069338199,0.061976227,0.034713754,0.095488961,0.188489014,0.108662011,0.104992167,0.088320844,0.077989964,0.082125216,0.107346504,0.076915995,0.088672702,0.081879093,0.093233909,0.089861596,0.089439505,0.083826308,0.07828347,0.076171192,0.075014286,0.134144234,0.071800349,0.088951568,0.087161412,0.119286101,0.095921576
2,0.093596595,0.117497538,0.10383539,0.078536897,0.069741114,0.083280406,0.094842238,0.094355246,0.114831283,0.07437352,0.075109773,0.088798371,0.101629328,0.094297352,0.079837067,0.078615071,0.084521385,0.104887984,0.099796334,0.09694501,0.082077393,0.088594705,0.1265113,0.18922241,0.155430624,0.083410645,0.024232198,0.084374204,0.034500029,0.059863112,0.206605995,0.035849484,0,0.098257436,0.105732757,0.091587436,0.098902275,0.081473045,0.097631679,0.08423041,0.085918105,0.101721883,0.076743547,0.077801428,0.095001623,0.099140121,0.096975014,0.105033212,0.081387724,0.083707416,0.081165841,0.097502754,0.09652829,0.08450718,0.079050824
2,0.05926431,0.098238314,0.092151908,0.09380455,0.081372382,0.084741206,0.098919359,0.105508495,0.092951659,0.101878541,0.091169276,0.077907692,0.096369231,0.0944,0.095630769,0.080369231,0.089846154,0.098953846,0.091569231,0.094153846,0.098830769,0.081969231,0,0.099223504,0.082633732,0.084444882,0.0965588,0.069967373,0.091643776,0.150206833,0.086874428,0.103619277,0.134827396,0.088288562,0.090361297,0.079631977,0.085788682,0.092822362,0.09289603,0.093086894,0.091729395,0.07933909,0.100195316,0.105860394,0.093998692,0.083600506,0.090323288,0.082906647,0.090112606,0.087239938,0.090741337,0.099757971,0.091148481,0.08882276,0.101347774
2,0.098214921,0.084691706,0.091773229,0.097843495,0.100939622,0.083121463,0.086995479,0.077341137,0.08639824,0.105035433,0.087645274,0.093867146,0.082471135,0.089218773,0.091467986,0.096416254,0.095216674,0.095666517,0.08337082,0.082920978,0.105563053,0.083820663,0.123079788,0.109310133,0.110521712,0.139676214,0.123505947,0,0.025835671,0.038901906,0.119957487,0.08663219,0.122578954,0.094796731,0.088340264,0.093760059,0.100631599,0.092961064,0.091543317,0.086317246,0.088726139,0.081602605,0.093032362,0.088288614,0.104058265,0.102805378,0.097062048,0.095495831,0.08585739,0.077747599,0.083659855,0.088868502,0.095034236,0.086210368,0.083200529
2,0.092552902,0.06617573,0.089239352,0.068550719,0.093589781,0.103223354,0.101758124,0.10569168,0.090749626,0.096685475,0.091783256,0.09163803,0.087819779,0.080946926,0.080756014,0.08495609,0.101565483,0.093547155,0.096983582,0.092210767,0.096219931,0.093356243,0.095200292,0,0.129532688,0.035454753,0.129232163,0.097534796,0.124091839,0.124841195,0.085605404,0.093277945,0.085228925,0.089426768,0.073633479,0.097358833,0.078537952,0.118914259,0.086987475,0.084799946,0.10846764,0.095990691,0.081224279,0.084658678,0.096473451,0.085714247,0.101894293,0.085317371,0.084635296,0.081326622,0.099146009,0.089613753,0.10072659,0.084436331,0.090716037
2,0.110614442,0.07630624,0.133796577,0.063443839,0.094856033,0.073301194,0.086579322,0.094337617,0.08803326,0.090880959,0.087850517,0.096830547,0.088345396,0.109807836,0.070127277,0.091589718,0.079860245,0.096580983,0.093835787,0.094334914,0.092837534,0.085849763,0.196312362,0,0.250107578,0.029161316,0.121101061,0.038249965,0.022938903,0.099730852,0.04887403,0.081113318,0.112410616,0.097190166,0.085168796,0.105007091,0.085036977,0.087933469,0.085840688,0.091617768,0.097990642,0.084592061,0.082956013,0.096666329,0.090237229,0.083305454,0.090218112,0.07701148,0.097888773,0.094424905,0.079165747,0.086497528,0.09701085,0.088369104,0.115870819
2,0.098898972,0.107409403,0.09154825,0.097067969,0.083917071,0.09225743,0.09549262,0.096266939,0.080398155,0.071874914,0.084868277,0.104589114,0.108057631,0.09284952,0.089381003,0.084044824,0.096584845,0.084845251,0.085645678,0.092049093,0.078175027,0.083778015,0.051057829,0.085373824,0.079679673,0.15045444,0.088507557,0.05787545,0.178334585,0.177301358,0,0.032631344,0.09878394,0.08873211,0.083612511,0.085517394,0.102207181,0.103577404,0.102364667,0.104955529,0.086230898,0.080013301,0.08004467,0.082744336,0.109168788,0.089303644,0.09839806,0.089538919,0.094149017,0.094801309,0.087948159,0.088990195,0.085494091,0.08280967,0.079398146
